datetime	Q_tot	Q_turb	Q_spillsluice
03-28-1996	  396	  396	    0
03-29-1996	  383	  383	    0
03-30-1996	  371	  371	    0
03-31-1996	  413	  413	    0
04-01-1996	  392	  392	    0
04-02-1996	  467	  467	    0
04-03-1996	  413	  413	    0
04-04-1996	  400	  400	    0
04-05-1996	  396	  396	    0
04-06-1996	  383	  383	    0
04-07-1996	  433	  433	    0
04-08-1996	 1063	 1063	    0
04-09-1996	 1096	 1096	    0
04-10-1996	 1108	 1108	    0
04-11-1996	 1350	 1350	    0
04-12-1996	 1138	 1138	    0
04-13-1996	  388	  388	    0
04-14-1996	  388	  388	    0
04-15-1996	  371	  371	    0
04-16-1996	  392	  392	    0
04-17-1996	  392	  392	    0
04-18-1996	  379	  379	    0
04-19-1996	 4904	 4904	    0
04-20-1996	  875	  875	    0
04-21-1996	  396	  396	    0
04-22-1996	  363	  363	    0
04-23-1996	  367	  367	    0
04-24-1996	  429	  429	    0
04-25-1996	  383	  383	    0
04-26-1996	  400	  400	    0
04-27-1996	  367	  367	    0
04-28-1996	  379	  379	    0
04-29-1996	  442	  442	    0
04-30-1996	  404	  404	    0
05-01-1996	  383	  383	    0
05-02-1996	  425	  425	    0
05-03-1996	  396	  396	    0
05-04-1996	  354	  354	    0
05-05-1996	  342	  342	    0
05-06-1996	  350	  350	    0
05-07-1996	  342	  342	    0
05-08-1996	  363	  363	    0
05-09-1996	  358	  358	    0
05-10-1996	  417	  417	    0
05-11-1996	  342	  342	    0
05-12-1996	  350	  350	    0
05-13-1996	  388	  388	    0
05-14-1996	  371	  371	    0
05-15-1996	  354	  354	    0
05-16-1996	  363	  363	    0
05-17-1996	  363	  363	    0
05-18-1996	  392	  392	    0
05-19-1996	  358	  358	    0
05-20-1996	  375	  375	    0
05-21-1996	  358	  358	    0
05-22-1996	 2904	 2904	    0
05-23-1996	 4929	 4929	    0
05-24-1996	 4663	 4663	    0
05-25-1996	 2488	 2488	    0
05-26-1996	 1258	 1258	    0
05-27-1996	 5525	 5525	    0
05-28-1996	 4450	 4450	    0
05-29-1996	 9150	 9150	    0
05-30-1996	 6838	 6838	    0
05-31-1996	 6713	 6713	    0
06-01-1996	 5371	 5371	    0
06-02-1996	 5388	 5388	    0
06-03-1996	10267	10267	    0
06-04-1996	10308	10308	    0
06-05-1996	 9033	 9033	    0
06-06-1996	 8971	 8971	    0
06-07-1996	 9038	 9038	    0
06-08-1996	 5454	 5454	    0
06-09-1996	 5471	 5471	    0
06-10-1996	  996	  996	    0
06-11-1996	 1046	 1046	    0
06-12-1996	 6075	 6075	    0
06-13-1996	 6096	 6096	    0
06-14-1996	 6083	 6083	    0
06-15-1996	 2317	 2317	    0
06-16-1996	 2279	 2279	    0
06-17-1996	 9054	 9054	    0
06-18-1996	 6400	 6400	    0
06-19-1996	 6025	 6025	    0
06-20-1996	 6000	 6000	    0
06-21-1996	 6088	 6088	    0
06-22-1996	 6971	 6971	    0
06-23-1996	 7067	 7067	    0
06-24-1996	 7296	 7296	    0
06-25-1996	 6688	 6688	    0
06-26-1996	 3188	 3188	    0
06-27-1996	 5908	 5908	    0
06-28-1996	 5813	 5813	    0
06-29-1996	 5954	 5954	    0
06-30-1996	 5100	 5100	    0
07-01-1996	 6992	 6992	    0
07-02-1996	 6104	 6104	    0
07-03-1996	 5421	 5421	    0
07-04-1996	 4413	 4413	    0
07-05-1996	 4517	 4517	    0
07-06-1996	 3692	 3692	    0
07-07-1996	 3558	 3558	    0
07-08-1996	 8983	 8983	    0
07-09-1996	 7058	 7058	    0
07-10-1996	 7017	 7017	    0
07-11-1996	 6933	 6933	    0
07-12-1996	 6750	 6750	    0
07-13-1996	 4929	 4929	    0
07-14-1996	 4983	 4983	    0
07-15-1996	 8071	 8071	    0
07-16-1996	 7521	 7521	    0
07-17-1996	 7863	 7863	    0
07-18-1996	 8983	 8983	    0
07-19-1996	 9079	 9079	    0
07-20-1996	 4096	 4096	    0
07-21-1996	 3567	 3567	    0
07-22-1996	 9075	 9075	    0
07-23-1996	 9075	 9075	    0
07-24-1996	 9125	 9125	    0
07-25-1996	 9129	 9129	    0
07-26-1996	 9038	 9038	    0
07-27-1996	 3904	 3904	    0
07-28-1996	 3571	 3571	    0
07-29-1996	 7842	 7842	    0
07-30-1996	 5517	 5517	    0
07-31-1996	 1971	 1971	    0
08-01-1996	  404	  404	    0
08-02-1996	 3117	 3117	    0
08-03-1996	 2017	 2017	    0
08-04-1996	 2100	 2100	    0
08-05-1996	 7013	 7013	    0
08-06-1996	 6975	 6975	    0
08-07-1996	 8879	 8879	    0
08-08-1996	 8563	 8563	    0
08-09-1996	 8842	 8842	    0
08-10-1996	 4079	 4079	    0
08-11-1996	 4117	 4117	    0
08-12-1996	 7942	 7942	    0
08-13-1996	 8054	 8054	    0
08-14-1996	 9021	 9021	    0
08-15-1996	 8838	 8838	    0
08-16-1996	 7938	 7938	    0
08-17-1996	 3888	 3888	    0
08-18-1996	 3825	 3825	    0
08-19-1996	 8738	 8738	    0
08-20-1996	 8863	 8863	    0
08-21-1996	 8917	 8917	    0
08-22-1996	 8621	 8621	    0
08-23-1996	 8788	 8788	    0
08-24-1996	 4017	 4017	    0
08-25-1996	 3871	 3871	    0
08-26-1996	 8654	 8654	    0
08-27-1996	 7788	 7788	    0
08-28-1996	 7733	 7733	    0
08-29-1996	 8004	 8004	    0
08-30-1996	 7925	 7925	    0
08-31-1996	 6504	 6504	    0
09-01-1996	 6283	 6283	    0
09-02-1996	 6771	 6771	    0
09-03-1996	 9196	 9196	    0
09-04-1996	 9154	 9154	    0
09-05-1996	 8350	 8350	    0
09-06-1996	 8583	 8583	    0
09-07-1996	 3679	 3679	    0
09-08-1996	 3892	 3892	    0
09-09-1996	 7254	 7254	    0
09-10-1996	 6325	 6325	    0
09-11-1996	 8558	 8558	    0
09-12-1996	 2242	 2242	    0
09-13-1996	 1163	 1163	    0
09-14-1996	 2271	 2271	    0
09-15-1996	 2233	 2233	    0
09-16-1996	 7954	 7954	    0
09-17-1996	 6304	 6304	    0
09-18-1996	 5671	 5671	    0
09-19-1996	 5575	 5575	    0
09-20-1996	 5366	 5366	    0
09-21-1996	 1763	 1763	    0
09-22-1996	 2071	 2071	    0
09-23-1996	 5162	 5162	    0
09-24-1996	 5042	 5042	    0
09-25-1996	 4971	 4971	    0
09-26-1996	 5033	 5033	    0
09-27-1996	 3383	 3383	    0
09-28-1996	 3892	 3892	    0
09-29-1996	 3542	 3542	    0
09-30-1996	 7233	 7233	    0
10-01-1996	 2871	 2871	    0
10-02-1996	 4158	 4158	    0
10-03-1996	 3038	 3038	    0
10-04-1996	 1854	 1854	    0
10-05-1996	 1446	 1446	    0
10-06-1996	 1350	 1350	    0
10-07-1996	 8950	 8950	    0
10-08-1996	 6929	 6929	    0
10-09-1996	 8654	 8654	    0
10-10-1996	 9083	 9083	    0
10-11-1996	 9038	 9038	    0
10-12-1996	 9063	 9063	    0
10-13-1996	 9125	 9125	    0
10-14-1996	 8950	 8950	    0
10-15-1996	 9038	 9038	    0
10-16-1996	 9088	 9088	    0
10-17-1996	 7275	 7275	    0
10-18-1996	 7113	 7113	    0
10-19-1996	 4938	 4938	    0
10-20-1996	 4988	 4988	    0
10-21-1996	 7133	 7133	    0
10-22-1996	 7271	 7271	    0
10-23-1996	 7300	 7300	    0
10-24-1996	 7358	 7358	    0
10-25-1996	 7125	 7125	    0
10-26-1996	 5133	 5133	    0
10-27-1996	 5088	 5088	    0
10-28-1996	 7317	 7317	    0
10-29-1996	 7117	 7117	    0
10-30-1996	 8458	 8458	    0
10-31-1996	 7033	 7033	    0
11-01-1996	 9625	 9625	    0
11-02-1996	 5025	 5025	    0
11-03-1996	 4225	 4225	    0
11-04-1996	 8863	 8863	    0
11-05-1996	 9492	 9492	    0
11-06-1996	 6963	 6963	    0
11-07-1996	 5038	 5038	    0
11-08-1996	 5067	 5067	    0
11-09-1996	 4208	 4208	    0
11-10-1996	 4000	 4000	    0
11-11-1996	 8350	 8350	    0
11-12-1996	 8192	 8192	    0
11-13-1996	 7742	 7742	    0
11-14-1996	 8079	 8079	    0
11-15-1996	 7271	 7271	    0
11-16-1996	 2000	 2000	    0
11-17-1996	 2121	 2121	    0
11-18-1996	 7583	 7583	    0
11-19-1996	 7746	 7746	    0
11-20-1996	 7821	 7821	    0
11-21-1996	 7804	 7804	    0
11-22-1996	 7717	 7717	    0
11-23-1996	 2079	 2079	    0
11-24-1996	 1958	 1958	    0
11-25-1996	 2404	 2404	    0
11-26-1996	 4629	 4629	    0
11-27-1996	 5054	 5054	    0
11-28-1996	 4400	 4400	    0
11-29-1996	 4658	 4658	    0
11-30-1996	 4271	 4271	    0
12-01-1996	 1808	 1808	    0
12-02-1996	 5475	 5475	    0
12-03-1996	 3779	 3779	    0
12-04-1996	11521	11521	    0
12-05-1996	 9588	 9588	    0
12-06-1996	 9654	 9654	    0
12-07-1996	 9763	 9763	    0
12-08-1996	 9892	 9892	    0
12-09-1996	 9925	 9925	    0
12-10-1996	10275	10275	    0
12-11-1996	12096	12096	    0
12-12-1996	12975	12975	    0
12-13-1996	12879	12879	    0
12-14-1996	 9783	 9783	    0
12-15-1996	10646	10646	    0
12-16-1996	10692	10692	    0
12-17-1996	11071	11071	    0
12-18-1996	13104	13104	    0
12-19-1996	13233	13233	    0
12-20-1996	17396	17396	    0
12-21-1996	11738	11738	    0
12-22-1996	10975	10975	    0
12-23-1996	10954	10954	    0
12-24-1996	10567	10567	    0
12-25-1996	 9342	 9342	    0
12-26-1996	10483	10483	    0
12-27-1996	10263	10263	    0
12-28-1996	  913	  913	    0
12-29-1996	 1254	 1254	    0
12-30-1996	 5213	 5213	    0
12-31-1996	 4671	 4671	    0
01-01-1997	 1204	 1204	    0
01-02-1997	 8104	 8104	    0
01-03-1997	 7483	 7483	    0
01-04-1997	 3442	 3442	    0
01-05-1997	 3133	 3133	    0
01-06-1997	11625	11625	    0
01-07-1997	 8567	 8567	    0
01-08-1997	 8592	 8592	    0
01-09-1997	 8533	 8533	    0
01-10-1997	12067	12067	    0
01-11-1997	11788	11788	    0
01-12-1997	14479	14479	    0
01-13-1997	11650	11650	    0
01-14-1997	11692	11692	    0
01-15-1997	12558	12558	    0
01-16-1997	 7642	 7642	    0
01-17-1997	11108	11108	    0
01-18-1997	11542	11542	    0
01-19-1997	 6167	 6167	    0
01-20-1997	 6446	 6446	    0
01-21-1997	 5263	 5263	    0
01-22-1997	 4858	 4858	    0
01-23-1997	 6058	 6058	    0
01-24-1997	 6079	 6079	    0
01-25-1997	 2925	 2925	    0
01-26-1997	 3088	 3088	    0
01-27-1997	 7663	 7663	    0
01-28-1997	 8729	 8729	    0
01-29-1997	12567	12567	    0
01-30-1997	 8254	 8254	    0
01-31-1997	 5137	 5137	    0
02-01-1997	 3017	 3017	    0
02-02-1997	 2967	 2967	    0
02-03-1997	 5021	 5021	    0
02-04-1997	 4767	 4767	    0
02-05-1997	 6896	 6896	    0
02-06-1997	 5863	 5863	    0
02-07-1997	 5829	 5829	    0
02-08-1997	  892	  892	    0
02-09-1997	 1013	 1013	    0
02-10-1997	 6225	 6225	    0
02-11-1997	 4900	 4900	    0
02-12-1997	 4867	 4867	    0
02-13-1997	 5642	 5642	    0
02-14-1997	 4817	 4817	    0
02-15-1997	  963	  963	    0
02-16-1997	  942	  942	    0
02-17-1997	 6179	 6179	    0
02-18-1997	 5283	 5283	    0
02-19-1997	  933	  933	    0
02-20-1997	  954	  954	    0
02-21-1997	 1021	 1021	    0
02-22-1997	 1017	 1017	    0
02-23-1997	  979	  979	    0
02-24-1997	 1954	 1954	    0
02-25-1997	 1050	 1050	    0
02-26-1997	 1083	 1083	    0
02-27-1997	 1021	 1021	    0
02-28-1997	 1029	 1029	    0
03-01-1997	 1008	 1008	    0
03-02-1997	  996	  996	    0
03-03-1997	  371	  371	    0
03-04-1997	 7217	 7217	    0
03-05-1997	 8267	 8267	    0
03-06-1997	 8483	 8483	    0
03-07-1997	12517	12517	    0
03-08-1997	 7379	 7379	    0
03-09-1997	 7392	 7392	    0
03-10-1997	13146	13146	    0
03-11-1997	14783	14783	    0
03-12-1997	15738	15738	    0
03-13-1997	15820	15820	    0
03-14-1997	16196	16196	    0
03-15-1997	13167	13167	    0
03-16-1997	12245	12245	    0
03-17-1997	 9717	 9717	    0
03-18-1997	 8092	 8092	    0
03-19-1997	 3883	 3883	    0
03-20-1997	 4071	 4071	    0
03-21-1997	 2817	 2817	    0
03-22-1997	  896	  896	    0
03-23-1997	  887	  887	    0
03-24-1997	 7504	 7504	    0
03-25-1997	 9258	 9258	    0
03-26-1997	 5200	 5200	    0
03-27-1997	 5333	 5333	    0
03-28-1997	 3583	 3583	    0
03-29-1997	 1058	 1058	    0
03-30-1997	 1054	 1054	    0
03-31-1997	 5188	 5188	    0
04-01-1997	 5246	 5246	    0
04-02-1997	 4083	 4083	    0
04-03-1997	 1867	 1867	    0
04-04-1997	 1813	 1813	    0
04-05-1997	 1029	 1029	    0
04-06-1997	 1025	 1025	    0
04-07-1997	 1946	 1946	    0
04-08-1997	 1963	 1963	    0
04-09-1997	 1979	 1979	    0
04-10-1997	 4013	 4013	    0
04-11-1997	 4042	 4042	    0
04-12-1997	  396	  396	    0
04-13-1997	  400	  400	    0
04-14-1997	  388	  388	    0
04-15-1997	  421	  421	    0
04-16-1997	  433	  433	    0
04-17-1997	  408	  408	    0
04-18-1997	  475	  475	    0
04-19-1997	  483	  483	    0
04-20-1997	  471	  471	    0
04-21-1997	  413	  413	    0
04-22-1997	  400	  400	    0
04-23-1997	  371	  371	    0
04-24-1997	  608	  608	    0
04-25-1997	  529	  529	    0
04-26-1997	  508	  508	    0
04-27-1997	  529	  529	    0
04-28-1997	  504	  504	    0
04-29-1997	  504	  504	    0
04-30-1997	  454	  454	    0
05-01-1997	  496	  496	    0
05-02-1997	  488	  488	    0
05-03-1997	  500	  500	    0
05-04-1997	  483	  483	    0
05-05-1997	 1017	 1017	    0
05-06-1997	  383	  383	    0
05-07-1997	  921	  921	    0
05-08-1997	 1058	 1058	    0
05-09-1997	 1050	 1050	    0
05-10-1997	  767	  767	    0
05-11-1997	  613	  613	    0
05-12-1997	 1054	 1054	    0
05-13-1997	  638	  638	    0
05-14-1997	  642	  642	    0
05-15-1997	  629	  629	    0
05-16-1997	  654	  654	    0
05-17-1997	  433	  433	    0
05-18-1997	  400	  400	    0
05-19-1997	  417	  417	    0
05-20-1997	  425	  425	    0
05-21-1997	  408	  408	    0
05-22-1997	  400	  400	    0
05-23-1997	  417	  417	    0
05-24-1997	  396	  396	    0
05-25-1997	  392	  392	    0
05-26-1997	  396	  396	    0
05-27-1997	  425	  425	    0
05-28-1997	 3950	 3950	    0
05-29-1997	 5813	 5813	    0
05-30-1997	 6042	 6042	    0
05-31-1997	 5958	 5958	    0
06-01-1997	 9613	 9613	    0
06-02-1997	 8375	 8375	    0
06-03-1997	 9600	 9600	    0
06-04-1997	 6688	 6688	    0
06-05-1997	 6688	 6688	    0
06-06-1997	 6650	 6650	    0
06-07-1997	 4588	 4588	    0
06-08-1997	 3525	 3525	    0
06-09-1997	 6925	 6925	    0
06-10-1997	 3067	 3067	    0
06-11-1997	 4933	 4933	    0
06-12-1997	 6863	 6863	    0
06-13-1997	 6950	 6950	    0
06-14-1997	  379	  379	    0
06-15-1997	 1896	 1896	    0
06-16-1997	 4054	 4054	    0
06-17-1997	 8017	 8017	    0
06-18-1997	 7975	 7975	    0
06-19-1997	10196	10196	    0
06-20-1997	10000	10000	    0
06-21-1997	 6100	 6100	    0
06-22-1997	  567	  567	    0
06-23-1997	 6067	 6067	    0
06-24-1997	 7050	 7050	    0
06-25-1997	 7054	 7054	    0
06-26-1997	 7021	 7021	    0
06-27-1997	 7125	 7125	    0
06-28-1997	 5275	 5275	    0
06-29-1997	 5067	 5067	    0
06-30-1997	 8021	 8021	    0
07-01-1997	 7150	 7150	    0
07-02-1997	 8217	 8217	    0
07-03-1997	 3367	 3367	    0
07-04-1997	 4096	 4096	    0
07-05-1997	 5667	 5667	    0
07-06-1997	 5775	 5775	    0
07-07-1997	 8663	 8663	    0
07-08-1997	 8963	 8963	    0
07-09-1997	 9375	 9375	    0
07-10-1997	 6817	 6817	    0
07-11-1997	 6996	 6996	    0
07-12-1997	 5805	 5805	    0
07-13-1997	 6133	 6133	    0
07-14-1997	 9058	 9058	    0
07-15-1997	 9083	 9083	    0
07-16-1997	 9025	 9025	    0
07-17-1997	 9154	 9154	    0
07-18-1997	 9208	 9208	    0
07-19-1997	 3304	 3304	    0
07-20-1997	 3246	 3246	    0
07-21-1997	 7300	 7300	    0
07-22-1997	 7388	 7388	    0
07-23-1997	 6996	 6996	    0
07-24-1997	 7633	 7633	    0
07-25-1997	 7638	 7638	    0
07-26-1997	 7000	 7000	    0
07-27-1997	 6171	 6171	    0
07-28-1997	10854	10854	    0
07-29-1997	 6950	 6950	    0
07-30-1997	 6417	 6417	    0
07-31-1997	 7179	 7179	    0
08-01-1997	 6296	 6296	    0
08-02-1997	 4946	 4946	    0
08-03-1997	 5054	 5054	    0
08-04-1997	 8496	 8496	    0
08-05-1997	 8521	 8521	    0
08-06-1997	 8767	 8767	    0
08-07-1997	 8133	 8133	    0
08-08-1997	 7379	 7379	    0
08-09-1997	 4046	 4046	    0
08-10-1997	 4096	 4096	    0
08-11-1997	 8238	 8238	    0
08-12-1997	 8142	 8142	    0
08-13-1997	 8104	 8104	    0
08-14-1997	 7138	 7138	    0
08-15-1997	 8021	 8021	    0
08-16-1997	 5021	 5021	    0
08-17-1997	 6217	 6217	    0
08-18-1997	 8333	 8333	    0
08-19-1997	 8354	 8354	    0
08-20-1997	 8254	 8254	    0
08-21-1997	 8250	 8250	    0
08-22-1997	 8338	 8338	    0
08-23-1997	 5250	 5250	    0
08-24-1997	 4417	 4417	    0
08-25-1997	 7642	 7642	    0
08-26-1997	 7696	 7696	    0
08-27-1997	 7713	 7713	    0
08-28-1997	 7783	 7783	    0
08-29-1997	 5921	 5921	    0
08-30-1997	 7017	 7017	    0
08-31-1997	 6275	 6275	    0
09-01-1997	 5946	 5946	    0
09-02-1997	 7204	 7204	    0
09-03-1997	 7050	 7050	    0
09-04-1997	 7208	 7208	    0
09-05-1997	 3938	 3938	    0
09-06-1997	 3000	 3000	    0
09-07-1997	 3025	 3025	    0
09-08-1997	 6579	 6579	    0
09-09-1997	 6467	 6467	    0
09-10-1997	 6079	 6079	    0
09-11-1997	 5633	 5633	    0
09-12-1997	 5846	 5846	    0
09-13-1997	 3192	 3192	    0
09-14-1997	 3183	 3183	    0
09-15-1997	 6208	 6208	    0
09-16-1997	 6133	 6133	    0
09-17-1997	 6117	 6117	    0
09-18-1997	 5925	 5925	    0
09-19-1997	 5983	 5983	    0
09-20-1997	 6200	 6200	    0
09-21-1997	 4246	 4246	    0
09-22-1997	 5600	 5600	    0
09-23-1997	 5625	 5625	    0
09-24-1997	 2438	 2438	    0
09-25-1997	 2683	 2683	    0
09-26-1997	 8042	 8042	    0
09-27-1997	 3933	 3933	    0
09-28-1997	 4079	 4079	    0
09-29-1997	 7079	 7079	    0
09-30-1997	 7200	 7200	    0
10-01-1997	 6950	 6950	    0
10-02-1997	 5092	 5092	    0
10-03-1997	 4975	 4975	    0
10-04-1997	 4125	 4125	    0
10-05-1997	 4167	 4167	    0
10-06-1997	 7204	 7204	    0
10-07-1997	 7338	 7338	    0
10-08-1997	 7713	 7713	    0
10-09-1997	 7313	 7313	    0
10-10-1997	 7346	 7346	    0
10-11-1997	 3079	 3079	    0
10-12-1997	 3125	 3125	    0
10-13-1997	 5350	 5350	    0
10-14-1997	 5163	 5163	    0
10-15-1997	 6354	 6354	    0
10-16-1997	 7058	 7058	    0
10-17-1997	 7092	 7092	    0
10-18-1997	 3346	 3346	    0
10-19-1997	 3200	 3200	    0
10-20-1997	 8738	 8738	    0
10-21-1997	 7646	 7646	    0
10-22-1997	 8179	 8179	    0
10-23-1997	 8571	 8571	    0
10-24-1997	10163	10163	    0
10-25-1997	 3400	 3400	    0
10-26-1997	  404	  404	    0
10-27-1997	  475	  475	    0
10-28-1997	 6442	 6442	    0
10-29-1997	 6325	 6325	    0
10-30-1997	 6417	 6417	    0
10-31-1997	 6383	 6383	    0
11-01-1997	 1975	 1975	    0
11-02-1997	 2129	 2129	    0
11-03-1997	 5442	 5442	    0
11-04-1997	 5392	 5392	    0
11-05-1997	 5375	 5375	    0
11-06-1997	 5442	 5442	    0
11-07-1997	 5433	 5433	    0
11-08-1997	 1871	 1871	    0
11-09-1997	 1867	 1867	    0
11-10-1997	 5817	 5817	    0
11-11-1997	 5475	 5475	    0
11-12-1997	 5579	 5579	    0
11-13-1997	 4021	 4021	    0
11-14-1997	 4063	 4063	    0
11-15-1997	 1988	 1988	    0
11-16-1997	 2075	 2075	    0
11-17-1997	 7121	 7121	    0
11-18-1997	 7138	 7138	    0
11-19-1997	 5408	 5408	    0
11-20-1997	 4142	 4142	    0
11-21-1997	 1721	 1721	    0
11-22-1997	  675	  675	    0
11-23-1997	  663	  663	    0
11-24-1997	 3483	 3483	    0
11-25-1997	 3233	 3233	    0
11-26-1997	 3325	 3325	    0
11-27-1997	 1708	 1708	    0
11-28-1997	 1733	 1733	    0
11-29-1997	  942	  942	    0
11-30-1997	  946	  946	    0
12-01-1997	 2688	 2688	    0
12-02-1997	 2763	 2763	    0
12-03-1997	 3029	 3029	    0
12-04-1997	 3121	 3121	    0
12-05-1997	 2829	 2829	    0
12-06-1997	 3179	 3179	    0
12-07-1997	 1767	 1767	    0
12-08-1997	 2950	 2950	    0
12-09-1997	 2967	 2967	    0
12-10-1997	 2583	 2583	    0
12-11-1997	 2625	 2625	    0
12-12-1997	 2517	 2517	    0
12-13-1997	  554	  554	    0
12-14-1997	  538	  538	    0
12-15-1997	 3158	 3158	    0
12-16-1997	 3042	 3042	    0
12-17-1997	 2971	 2971	    0
12-18-1997	 3254	 3254	    0
12-19-1997	 3083	 3083	    0
12-20-1997	  542	  542	    0
12-21-1997	  558	  558	    0
12-22-1997	 1000	 1000	    0
12-23-1997	 2979	 2979	    0
12-24-1997	 1025	 1025	    0
12-25-1997	  996	  996	    0
12-26-1997	 1025	 1025	    0
12-27-1997	 1000	 1000	    0
12-28-1997	 1046	 1046	    0
12-29-1997	 3142	 3142	    0
12-30-1997	 3142	 3142	    0
12-31-1997	 3217	 3217	    0
01-01-1998	 1029	 1029	    0
01-02-1998	 1004	 1004	    0
01-03-1998	  525	  525	    0
01-04-1998	  542	  542	    0
01-05-1998	 2075	 2075	    0
01-06-1998	 2042	 2042	    0
01-07-1998	 2021	 2021	    0
01-08-1998	 2138	 2138	    0
01-09-1998	 2138	 2138	    0
01-10-1998	 1013	 1013	    0
01-11-1998	 4975	 4975	    0
01-12-1998	 7296	 7296	    0
01-13-1998	 7308	 7308	    0
01-14-1998	 7258	 7258	    0
01-15-1998	 7433	 7433	    0
01-16-1998	 6921	 6921	    0
01-17-1998	 2042	 2042	    0
01-18-1998	  996	  996	    0
01-19-1998	 2408	 2408	    0
01-20-1998	 3421	 3421	    0
01-21-1998	 3442	 3442	    0
01-22-1998	 3588	 3588	    0
01-23-1998	 3413	 3413	    0
01-24-1998	 1029	 1029	    0
01-25-1998	 1038	 1038	    0
01-26-1998	 1988	 1988	    0
01-27-1998	 2104	 2104	    0
01-28-1998	 2108	 2108	    0
01-29-1998	 2033	 2033	    0
01-30-1998	10325	10325	    0
01-31-1998	 6867	 6867	    0
02-01-1998	 7450	 7450	    0
02-02-1998	 5908	 5908	    0
02-03-1998	 3133	 3133	    0
02-04-1998	 5696	 5696	    0
02-05-1998	12629	12629	    0
02-06-1998	12346	12346	    0
02-07-1998	 7600	 7600	    0
02-08-1998	 8142	 8142	    0
02-09-1998	 7788	 7788	    0
02-10-1998	11783	11783	    0
02-11-1998	11708	11708	    0
02-12-1998	11908	11908	    0
02-13-1998	 8229	 8229	    0
02-14-1998	 4313	 4313	    0
02-15-1998	 2025	 2025	    0
02-16-1998	 7675	 7675	    0
02-17-1998	 8508	 8508	    0
02-18-1998	 3925	 3925	    0
02-19-1998	 3292	 3292	    0
02-20-1998	 3170	 3170	    0
02-21-1998	 2383	 2383	    0
02-22-1998	 4263	 4263	    0
02-23-1998	10725	10725	    0
02-24-1998	 3983	 3983	    0
02-25-1998	 5350	 5350	    0
02-26-1998	 5346	 5346	    0
02-27-1998	 5350	 5350	    0
02-28-1998	 2175	 2175	    0
03-01-1998	 2167	 2167	    0
03-02-1998	 4096	 4096	    0
03-03-1998	 2396	 2396	    0
03-04-1998	  725	  725	    0
03-05-1998	  887	  887	    0
03-06-1998	  500	  500	    0
03-07-1998	  538	  538	    0
03-08-1998	  583	  583	    0
03-09-1998	 3771	 3771	    0
03-10-1998	 3171	 3171	    0
03-11-1998	  567	  567	    0
03-12-1998	  567	  567	    0
03-13-1998	  617	  617	    0
03-14-1998	  600	  600	    0
03-15-1998	  633	  633	    0
03-16-1998	 1746	 1746	    0
03-17-1998	 1192	 1192	    0
03-18-1998	  717	  717	    0
03-19-1998	  688	  688	    0
03-20-1998	  713	  713	    0
03-21-1998	  733	  733	    0
03-22-1998	 2113	 2113	    0
03-23-1998	 1033	 1033	    0
03-24-1998	 1029	 1029	    0
03-25-1998	 1041	 1041	    0
03-26-1998	 1017	 1017	    0
03-27-1998	 1008	 1008	    0
03-28-1998	 1117	 1117	    0
03-29-1998	 1096	 1096	    0
03-30-1998	 5358	 5358	    0
03-31-1998	 5708	 5708	    0
04-01-1998	 2763	 2763	    0
04-02-1998	 2658	 2658	    0
04-03-1998	 2667	 2667	    0
04-04-1998	  500	  500	    0
04-05-1998	  400	  400	    0
04-06-1998	 2108	 2108	    0
04-07-1998	 1046	 1046	    0
04-08-1998	 1179	 1179	    0
04-09-1998	 1200	 1200	    0
04-10-1998	 1133	 1133	    0
04-11-1998	  379	  379	    0
04-12-1998	  392	  392	    0
04-13-1998	 1167	 1167	    0
04-14-1998	 1029	 1029	    0
